Dataset,Set,Version,Approach,Metric,Value,Method,File
MSDWILD,Many,3.1,Global,Coverage,0.7604,WhisperX,00816
MSDWILD,Many,3.1,Global,DER,0.75031,WhisperX,00269
MSDWILD,Many,3.1,Global,JER,0.87099,WhisperX,00269
MSDWILD,Many,3.1,Global,Purity,0.39959,WhisperX,00269
MSDWILD,Many,3.1,Global,Coverage,0.74161,WhisperX,00269
MSDWILD,Many,3.1,Global,DER,0.60499,WhisperX,00746
MSDWILD,Many,3.1,Global,JER,0.80816,WhisperX,00746
MSDWILD,Many,3.1,Global,Purity,0.52493,WhisperX,00746
MSDWILD,Many,3.1,Global,Coverage,0.92713,WhisperX,00746
MSDWILD,Many,3.1,Global,DER,0.34183,WhisperX,00783
MSDWILD,Many,3.1,Global,JER,0.78312,WhisperX,00783
MSDWILD,Many,3.1,Global,Purity,0.74762,WhisperX,00783
MSDWILD,Many,3.1,Global,Coverage,0.85489,WhisperX,00783
MSDWILD,Many,3.1,Global,DER,0.79964,WhisperX,01267
MSDWILD,Many,3.1,Global,JER,0.84326,WhisperX,01267
MSDWILD,Many,3.1,Global,Purity,0.28901,WhisperX,01267
MSDWILD,Many,3.1,Global,Coverage,0.56922,WhisperX,01267
MSDWILD,Many,3.1,Global,DER,0.81481,WhisperX,00548
MSDWILD,Many,3.1,Global,JER,0.89074,WhisperX,00548
MSDWILD,Many,3.1,Global,Purity,0.51644,WhisperX,00548
MSDWILD,Many,3.1,Global,Coverage,0.61922,WhisperX,00548
MSDWILD,Many,3.1,Global,DER,0.85114,WhisperX,00398
MSDWILD,Many,3.1,Global,JER,0.85813,WhisperX,00398
MSDWILD,Many,3.1,Global,Purity,0.23464,WhisperX,00398
MSDWILD,Many,3.1,Global,Coverage,0.60338,WhisperX,00398
MSDWILD,Many,3.1,Global,DER,0.36138,WhisperX,00646
MSDWILD,Many,3.1,Global,JER,0.37645,WhisperX,00646
MSDWILD,Many,3.1,Global,Purity,0.75941,WhisperX,00646
MSDWILD,Many,3.1,Global,Coverage,0.75941,WhisperX,00646
MSDWILD,Many,3.1,Global,DER,0.98427,WhisperX,02497
MSDWILD,Many,3.1,Global,JER,0.94277,WhisperX,02497
MSDWILD,Many,3.1,Global,Purity,0.30729,WhisperX,02497
MSDWILD,Many,3.1,Global,Coverage,0.77846,WhisperX,02497
MSDWILD,Many,3.1,Global,DER,0.53903,WhisperX,02130
MSDWILD,Many,3.1,Global,JER,0.6631,WhisperX,02130
MSDWILD,Many,3.1,Global,Purity,0.6033,WhisperX,02130
MSDWILD,Many,3.1,Global,Coverage,0.59647,WhisperX,02130
MSDWILD,Many,3.1,Global,DER,0.7489,WhisperX,00254
MSDWILD,Many,3.1,Global,JER,0.84915,WhisperX,00254
MSDWILD,Many,3.1,Global,Purity,0.35073,WhisperX,00254
MSDWILD,Many,3.1,Global,Coverage,0.74438,WhisperX,00254
MSDWILD,Many,3.1,Global,DER,0.56065,WhisperX,02071
MSDWILD,Many,3.1,Global,JER,0.84469,WhisperX,02071
MSDWILD,Many,3.1,Global,Purity,0.52564,WhisperX,02071
MSDWILD,Many,3.1,Global,Coverage,0.7385,WhisperX,02071
MSDWILD,Many,3.1,Global,DER,0.62028,WhisperX,01242
MSDWILD,Many,3.1,Global,JER,0.85569,WhisperX,01242
MSDWILD,Many,3.1,Global,Purity,0.61761,WhisperX,01242
MSDWILD,Many,3.1,Global,Coverage,0.65033,WhisperX,01242
MSDWILD,Many,3.1,Global,DER,0.75634,WhisperX,00554
MSDWILD,Many,3.1,Global,JER,0.89116,WhisperX,00554
MSDWILD,Many,3.1,Global,Purity,0.34153,WhisperX,00554
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00554
MSDWILD,Many,3.1,Global,DER,0.43937,WhisperX,00077
MSDWILD,Many,3.1,Global,JER,0.70477,WhisperX,00077
MSDWILD,Many,3.1,Global,Purity,0.6483,WhisperX,00077
MSDWILD,Many,3.1,Global,Coverage,0.83146,WhisperX,00077
MSDWILD,Many,3.1,Global,DER,1.32754,WhisperX,01865
MSDWILD,Many,3.1,Global,JER,0.96766,WhisperX,01865
MSDWILD,Many,3.1,Global,Purity,0.39893,WhisperX,01865
MSDWILD,Many,3.1,Global,Coverage,0.95201,WhisperX,01865
MSDWILD,Many,3.1,Global,DER,0.56083,WhisperX,02541
MSDWILD,Many,3.1,Global,JER,0.6396,WhisperX,02541
MSDWILD,Many,3.1,Global,Purity,0.59062,WhisperX,02541
MSDWILD,Many,3.1,Global,Coverage,0.67981,WhisperX,02541
MSDWILD,Many,3.1,Global,DER,0.79941,WhisperX,03010
MSDWILD,Many,3.1,Global,JER,0.88978,WhisperX,03010
MSDWILD,Many,3.1,Global,Purity,0.26173,WhisperX,03010
MSDWILD,Many,3.1,Global,Coverage,0.59714,WhisperX,03010
MSDWILD,Many,3.1,Global,DER,0.76471,WhisperX,01261
MSDWILD,Many,3.1,Global,JER,0.87718,WhisperX,01261
MSDWILD,Many,3.1,Global,Purity,0.47619,WhisperX,01261
MSDWILD,Many,3.1,Global,Coverage,0.94812,WhisperX,01261
MSDWILD,Many,3.1,Global,DER,0.57108,WhisperX,01118
MSDWILD,Many,3.1,Global,JER,0.83377,WhisperX,01118
MSDWILD,Many,3.1,Global,Purity,0.58828,WhisperX,01118
MSDWILD,Many,3.1,Global,Coverage,0.69252,WhisperX,01118
MSDWILD,Many,3.1,Global,DER,0.84674,WhisperX,02409
MSDWILD,Many,3.1,Global,JER,0.92256,WhisperX,02409
MSDWILD,Many,3.1,Global,Purity,0.6895,WhisperX,02409
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,02409
MSDWILD,Many,3.1,Global,DER,0.70349,WhisperX,02339
MSDWILD,Many,3.1,Global,JER,0.76224,WhisperX,02339
MSDWILD,Many,3.1,Global,Purity,0.45234,WhisperX,02339
MSDWILD,Many,3.1,Global,Coverage,0.61842,WhisperX,02339
MSDWILD,Many,3.1,Global,DER,0.59147,WhisperX,01497
MSDWILD,Many,3.1,Global,JER,0.84205,WhisperX,01497
MSDWILD,Many,3.1,Global,Purity,0.70348,WhisperX,01497
MSDWILD,Many,3.1,Global,Coverage,0.80646,WhisperX,01497
MSDWILD,Many,3.1,Global,DER,0.71011,WhisperX,00777
MSDWILD,Many,3.1,Global,JER,0.92066,WhisperX,00777
MSDWILD,Many,3.1,Global,Purity,0.39818,WhisperX,00777
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00777
MSDWILD,Many,3.1,Global,DER,1.00493,WhisperX,02707
MSDWILD,Many,3.1,Global,JER,0.96705,WhisperX,02707
MSDWILD,Many,3.1,Global,Purity,0.22223,WhisperX,02707
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,02707
MSDWILD,Many,3.1,Global,DER,0.70235,WhisperX,02180
MSDWILD,Many,3.1,Global,JER,0.8814,WhisperX,02180
MSDWILD,Many,3.1,Global,Purity,0.38796,WhisperX,02180
MSDWILD,Many,3.1,Global,Coverage,0.88041,WhisperX,02180
MSDWILD,Many,3.1,Global,DER,0.78978,WhisperX,02712
MSDWILD,Many,3.1,Global,JER,0.85702,WhisperX,02712
MSDWILD,Many,3.1,Global,Purity,0.637,WhisperX,02712
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,02712
MSDWILD,Many,3.1,Global,DER,0.69036,WhisperX,01663
MSDWILD,Many,3.1,Global,JER,0.82497,WhisperX,01663
MSDWILD,Many,3.1,Global,Purity,0.60127,WhisperX,01663
MSDWILD,Many,3.1,Global,Coverage,0.86286,WhisperX,01663
MSDWILD,Many,3.1,Global,DER,0.76709,WhisperX,00760
MSDWILD,Many,3.1,Global,JER,0.76766,WhisperX,00760
MSDWILD,Many,3.1,Global,Purity,0.65244,WhisperX,00760
MSDWILD,Many,3.1,Global,Coverage,0.54504,WhisperX,00760
MSDWILD,Many,3.1,Global,DER,0.37082,WhisperX,00721
MSDWILD,Many,3.1,Global,JER,0.6784,WhisperX,00721
MSDWILD,Many,3.1,Global,Purity,0.76941,WhisperX,00721
MSDWILD,Many,3.1,Global,Coverage,0.8188,WhisperX,00721
MSDWILD,Many,3.1,Global,DER,0.63601,WhisperX,00656
MSDWILD,Many,3.1,Global,JER,0.87416,WhisperX,00656
MSDWILD,Many,3.1,Global,Purity,0.50483,WhisperX,00656
MSDWILD,Many,3.1,Global,Coverage,0.95126,WhisperX,00656
MSDWILD,Many,3.1,Global,DER,0.85337,WhisperX,01036
MSDWILD,Many,3.1,Global,JER,0.89702,WhisperX,01036
MSDWILD,Many,3.1,Global,Purity,0.39677,WhisperX,01036
MSDWILD,Many,3.1,Global,Coverage,0.60506,WhisperX,01036
MSDWILD,Many,3.1,Global,DER,0.79448,WhisperX,00776
MSDWILD,Many,3.1,Global,JER,0.81546,WhisperX,00776
MSDWILD,Many,3.1,Global,Purity,0.66691,WhisperX,00776
MSDWILD,Many,3.1,Global,Coverage,0.53548,WhisperX,00776
MSDWILD,Many,3.1,Global,DER,0.53266,WhisperX,01491
MSDWILD,Many,3.1,Global,JER,0.88935,WhisperX,01491
MSDWILD,Many,3.1,Global,Purity,0.85037,WhisperX,01491
MSDWILD,Many,3.1,Global,Coverage,0.74251,WhisperX,01491
MSDWILD,Many,3.1,Global,DER,0.85754,WhisperX,01803
MSDWILD,Many,3.1,Global,JER,0.92384,WhisperX,01803
MSDWILD,Many,3.1,Global,Purity,0.52049,WhisperX,01803
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,01803
MSDWILD,Many,3.1,Global,DER,0.79857,WhisperX,02870
MSDWILD,Many,3.1,Global,JER,0.91374,WhisperX,02870
MSDWILD,Many,3.1,Global,Purity,0.36632,WhisperX,02870
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,02870
MSDWILD,Many,3.1,Global,DER,0.83892,WhisperX,02242
MSDWILD,Many,3.1,Global,JER,0.9267,WhisperX,02242
MSDWILD,Many,3.1,Global,Purity,0.25219,WhisperX,02242
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,02242
MSDWILD,Many,3.1,Global,DER,0.49074,WhisperX,01265
MSDWILD,Many,3.1,Global,JER,0.67393,WhisperX,01265
MSDWILD,Many,3.1,Global,Purity,0.63482,WhisperX,01265
MSDWILD,Many,3.1,Global,Coverage,0.72819,WhisperX,01265
MSDWILD,Many,3.1,Global,DER,0.7648,WhisperX,00727
MSDWILD,Many,3.1,Global,JER,0.89037,WhisperX,00727
MSDWILD,Many,3.1,Global,Purity,0.62209,WhisperX,00727
MSDWILD,Many,3.1,Global,Coverage,0.6624,WhisperX,00727
MSDWILD,Many,3.1,Global,DER,0.25279,WhisperX,01166
MSDWILD,Many,3.1,Global,JER,0.40746,WhisperX,01166
MSDWILD,Many,3.1,Global,Purity,0.92703,WhisperX,01166
MSDWILD,Many,3.1,Global,Coverage,0.95049,WhisperX,01166
MSDWILD,Many,3.1,Global,DER,0.71027,WhisperX,03031
MSDWILD,Many,3.1,Global,JER,0.83805,WhisperX,03031
MSDWILD,Many,3.1,Global,Purity,0.46697,WhisperX,03031
MSDWILD,Many,3.1,Global,Coverage,0.72777,WhisperX,03031
MSDWILD,Many,3.1,Global,DER,0.74436,WhisperX,01662
MSDWILD,Many,3.1,Global,JER,0.87759,WhisperX,01662
MSDWILD,Many,3.1,Global,Purity,0.47028,WhisperX,01662
MSDWILD,Many,3.1,Global,Coverage,0.63096,WhisperX,01662
MSDWILD,Many,3.1,Global,DER,0.55772,WhisperX,02243
MSDWILD,Many,3.1,Global,JER,0.81179,WhisperX,02243
MSDWILD,Many,3.1,Global,Purity,0.78373,WhisperX,02243
MSDWILD,Many,3.1,Global,Coverage,0.87629,WhisperX,02243
MSDWILD,Many,3.1,Global,DER,0.58789,WhisperX,03141
MSDWILD,Many,3.1,Global,JER,0.87502,WhisperX,03141
MSDWILD,Many,3.1,Global,Purity,0.58199,WhisperX,03141
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,03141
MSDWILD,Many,3.1,Global,DER,0.70042,WhisperX,00938
MSDWILD,Many,3.1,Global,JER,0.87035,WhisperX,00938
MSDWILD,Many,3.1,Global,Purity,0.39108,WhisperX,00938
MSDWILD,Many,3.1,Global,Coverage,0.68473,WhisperX,00938
MSDWILD,Many,3.1,Global,DER,0.72792,WhisperX,01008
MSDWILD,Many,3.1,Global,JER,0.85319,WhisperX,01008
MSDWILD,Many,3.1,Global,Purity,0.57088,WhisperX,01008
MSDWILD,Many,3.1,Global,Coverage,0.78445,WhisperX,01008
MSDWILD,Many,3.1,Global,DER,1.0,WhisperX,00401
MSDWILD,Many,3.1,Global,JER,1.0,WhisperX,00401
MSDWILD,Many,3.1,Global,Purity,1.0,WhisperX,00401
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00401
MSDWILD,Many,3.1,Global,DER,0.53612,WhisperX,01596
MSDWILD,Many,3.1,Global,JER,0.76781,WhisperX,01596
MSDWILD,Many,3.1,Global,Purity,0.77418,WhisperX,01596
MSDWILD,Many,3.1,Global,Coverage,0.9137,WhisperX,01596
MSDWILD,Many,3.1,Global,DER,0.79533,WhisperX,00055
MSDWILD,Many,3.1,Global,JER,0.90077,WhisperX,00055
MSDWILD,Many,3.1,Global,Purity,0.41316,WhisperX,00055
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00055
MSDWILD,Many,3.1,Global,DER,0.87957,WhisperX,02846
MSDWILD,Many,3.1,Global,JER,0.8857,WhisperX,02846
MSDWILD,Many,3.1,Global,Purity,0.35072,WhisperX,02846
MSDWILD,Many,3.1,Global,Coverage,0.66058,WhisperX,02846
MSDWILD,Many,3.1,Global,DER,0.65653,WhisperX,00780
MSDWILD,Many,3.1,Global,JER,0.87805,WhisperX,00780
MSDWILD,Many,3.1,Global,Purity,0.44933,WhisperX,00780
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00780
MSDWILD,Many,3.1,Global,DER,0.68609,WhisperX,01703
MSDWILD,Many,3.1,Global,JER,0.78496,WhisperX,01703
MSDWILD,Many,3.1,Global,Purity,0.59949,WhisperX,01703
MSDWILD,Many,3.1,Global,Coverage,0.72709,WhisperX,01703
MSDWILD,Many,3.1,Global,DER,0.68194,WhisperX,02239
MSDWILD,Many,3.1,Global,JER,0.91385,WhisperX,02239
MSDWILD,Many,3.1,Global,Purity,0.4076,WhisperX,02239
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,02239
MSDWILD,Many,3.1,Global,DER,0.40439,WhisperX,01111
MSDWILD,Many,3.1,Global,JER,0.85004,WhisperX,01111
MSDWILD,Many,3.1,Global,Purity,0.72192,WhisperX,01111
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,01111
MSDWILD,Many,3.1,Global,DER,0.86107,WhisperX,00162
MSDWILD,Many,3.1,Global,JER,0.89706,WhisperX,00162
MSDWILD,Many,3.1,Global,Purity,0.50672,WhisperX,00162
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00162
MSDWILD,Many,3.1,Global,DER,0.9174,WhisperX,01247
MSDWILD,Many,3.1,Global,JER,0.95565,WhisperX,01247
MSDWILD,Many,3.1,Global,Purity,0.37069,WhisperX,01247
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,01247
MSDWILD,Many,3.1,Global,DER,0.74021,WhisperX,01097
MSDWILD,Many,3.1,Global,JER,0.80002,WhisperX,01097
MSDWILD,Many,3.1,Global,Purity,0.39639,WhisperX,01097
MSDWILD,Many,3.1,Global,Coverage,0.64246,WhisperX,01097
MSDWILD,Many,3.1,Global,DER,0.77469,WhisperX,01253
MSDWILD,Many,3.1,Global,JER,0.87082,WhisperX,01253
MSDWILD,Many,3.1,Global,Purity,0.47759,WhisperX,01253
MSDWILD,Many,3.1,Global,Coverage,0.85907,WhisperX,01253
MSDWILD,Many,3.1,Global,DER,0.46818,WhisperX,01984
MSDWILD,Many,3.1,Global,JER,0.86659,WhisperX,01984
MSDWILD,Many,3.1,Global,Purity,0.5992,WhisperX,01984
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,01984
MSDWILD,Many,3.1,Global,DER,0.89228,WhisperX,02552
MSDWILD,Many,3.1,Global,JER,0.96689,WhisperX,02552
MSDWILD,Many,3.1,Global,Purity,0.17408,WhisperX,02552
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,02552
MSDWILD,Many,3.1,Global,DER,0.65142,WhisperX,01104
MSDWILD,Many,3.1,Global,JER,0.7667,WhisperX,01104
MSDWILD,Many,3.1,Global,Purity,0.58824,WhisperX,01104
MSDWILD,Many,3.1,Global,Coverage,0.73212,WhisperX,01104
MSDWILD,Many,3.1,Global,DER,0.63335,WhisperX,00692
MSDWILD,Many,3.1,Global,JER,0.81547,WhisperX,00692
MSDWILD,Many,3.1,Global,Purity,0.46402,WhisperX,00692
MSDWILD,Many,3.1,Global,Coverage,0.85657,WhisperX,00692
MSDWILD,Many,3.1,Global,DER,0.79604,WhisperX,01368
MSDWILD,Many,3.1,Global,JER,0.90774,WhisperX,01368
MSDWILD,Many,3.1,Global,Purity,0.43271,WhisperX,01368
MSDWILD,Many,3.1,Global,Coverage,0.73856,WhisperX,01368
MSDWILD,Many,3.1,Global,DER,0.59925,WhisperX,01340
MSDWILD,Many,3.1,Global,JER,0.88279,WhisperX,01340
MSDWILD,Many,3.1,Global,Purity,0.5818,WhisperX,01340
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,01340
MSDWILD,Many,3.1,Global,DER,0.63103,WhisperX,01345
MSDWILD,Many,3.1,Global,JER,0.76226,WhisperX,01345
MSDWILD,Many,3.1,Global,Purity,0.86143,WhisperX,01345
MSDWILD,Many,3.1,Global,Coverage,0.99966,WhisperX,01345
MSDWILD,Many,3.1,Global,DER,0.70172,WhisperX,00128
MSDWILD,Many,3.1,Global,JER,0.78678,WhisperX,00128
MSDWILD,Many,3.1,Global,Purity,0.57627,WhisperX,00128
MSDWILD,Many,3.1,Global,Coverage,0.59311,WhisperX,00128
MSDWILD,Many,3.1,Global,DER,0.72374,WhisperX,01434
MSDWILD,Many,3.1,Global,JER,0.88625,WhisperX,01434
MSDWILD,Many,3.1,Global,Purity,0.65353,WhisperX,01434
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,01434
MSDWILD,Many,3.1,Global,DER,0.72045,WhisperX,01521
MSDWILD,Many,3.1,Global,JER,0.87908,WhisperX,01521
MSDWILD,Many,3.1,Global,Purity,1.0,WhisperX,01521
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,01521
MSDWILD,Many,3.1,Global,DER,0.7188,WhisperX,01011
MSDWILD,Many,3.1,Global,JER,0.85978,WhisperX,01011
MSDWILD,Many,3.1,Global,Purity,0.64699,WhisperX,01011
MSDWILD,Many,3.1,Global,Coverage,0.89033,WhisperX,01011
MSDWILD,Many,3.1,Global,DER,0.72152,WhisperX,00070
MSDWILD,Many,3.1,Global,JER,0.91677,WhisperX,00070
MSDWILD,Many,3.1,Global,Purity,0.44818,WhisperX,00070
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00070
MSDWILD,Many,3.1,Global,DER,0.87243,WhisperX,00523
MSDWILD,Many,3.1,Global,JER,0.89856,WhisperX,00523
MSDWILD,Many,3.1,Global,Purity,0.49626,WhisperX,00523
MSDWILD,Many,3.1,Global,Coverage,0.81202,WhisperX,00523
MSDWILD,Many,3.1,Global,DER,0.80226,WhisperX,02878
MSDWILD,Many,3.1,Global,JER,0.92023,WhisperX,02878
MSDWILD,Many,3.1,Global,Purity,0.64725,WhisperX,02878
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,02878
MSDWILD,Many,3.1,Global,DER,0.78402,WhisperX,00131
MSDWILD,Many,3.1,Global,JER,0.8619,WhisperX,00131
MSDWILD,Many,3.1,Global,Purity,0.69092,WhisperX,00131
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00131
MSDWILD,Many,3.1,Global,DER,0.63665,WhisperX,01771
MSDWILD,Many,3.1,Global,JER,0.88237,WhisperX,01771
MSDWILD,Many,3.1,Global,Purity,0.37777,WhisperX,01771
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,01771
MSDWILD,Many,3.1,Global,DER,0.89869,WhisperX,00934
MSDWILD,Many,3.1,Global,JER,0.91557,WhisperX,00934
MSDWILD,Many,3.1,Global,Purity,0.14381,WhisperX,00934
MSDWILD,Many,3.1,Global,Coverage,0.62335,WhisperX,00934
MSDWILD,Many,3.1,Global,DER,0.82358,WhisperX,01372
MSDWILD,Many,3.1,Global,JER,0.87678,WhisperX,01372
MSDWILD,Many,3.1,Global,Purity,0.38182,WhisperX,01372
MSDWILD,Many,3.1,Global,Coverage,0.66853,WhisperX,01372
MSDWILD,Many,3.1,Global,DER,0.84413,WhisperX,00059
MSDWILD,Many,3.1,Global,JER,0.8818,WhisperX,00059
MSDWILD,Many,3.1,Global,Purity,0.44782,WhisperX,00059
MSDWILD,Many,3.1,Global,Coverage,0.85793,WhisperX,00059
MSDWILD,Many,3.1,Global,DER,0.72235,WhisperX,00884
MSDWILD,Many,3.1,Global,JER,0.79129,WhisperX,00884
MSDWILD,Many,3.1,Global,Purity,0.55644,WhisperX,00884
MSDWILD,Many,3.1,Global,Coverage,0.89363,WhisperX,00884
MSDWILD,Many,3.1,Global,DER,0.72736,WhisperX,01337
MSDWILD,Many,3.1,Global,JER,0.86402,WhisperX,01337
MSDWILD,Many,3.1,Global,Purity,0.44399,WhisperX,01337
MSDWILD,Many,3.1,Global,Coverage,0.73235,WhisperX,01337
MSDWILD,Many,3.1,Global,DER,0.57867,WhisperX,00004
MSDWILD,Many,3.1,Global,JER,0.90061,WhisperX,00004
MSDWILD,Many,3.1,Global,Purity,0.50528,WhisperX,00004
MSDWILD,Many,3.1,Global,Coverage,1.0,WhisperX,00004
MSDWILD,Few,2.1,Baseline,DER,0.23256,WhisperX,00423
MSDWILD,Few,2.1,Baseline,JER,0.32634,WhisperX,00423
MSDWILD,Few,2.1,Baseline,Purity,0.79282,WhisperX,00423
MSDWILD,Few,2.1,Baseline,Coverage,0.79282,WhisperX,00423
MSDWILD,Few,2.1,Baseline,DER,1.05533,WhisperX,02464
MSDWILD,Few,2.1,Baseline,JER,0.84258,WhisperX,02464
MSDWILD,Few,2.1,Baseline,Purity,0.51047,WhisperX,02464
MSDWILD,Few,2.1,Baseline,Coverage,1.0,WhisperX,02464
MSDWILD,Few,2.1,Baseline,DER,0.69969,WhisperX,01342
MSDWILD,Few,2.1,Baseline,JER,0.86113,WhisperX,01342
MSDWILD,Few,2.1,Baseline,Purity,0.46789,WhisperX,01342
MSDWILD,Few,2.1,Baseline,Coverage,1.0,WhisperX,01342
MSDWILD,Few,2.1,Baseline,DER,0.25483,WhisperX,02364
MSDWILD,Few,2.1,Baseline,JER,0.34889,WhisperX,02364
MSDWILD,Few,2.1,Baseline,Purity,0.82507,WhisperX,02364
MSDWILD,Few,2.1,Baseline,Coverage,0.82507,WhisperX,02364
MSDWILD,Few,2.1,Baseline,DER,0.16402,WhisperX,02759
MSDWILD,Few,2.1,Baseline,JER,0.20837,WhisperX,02759
MSDWILD,Few,2.1,Baseline,Purity,0.87774,WhisperX,02759
MSDWILD,Few,2.1,Baseline,Coverage,0.87774,WhisperX,02759
MSDWILD,Few,2.1,Baseline,DER,0.40919,WhisperX,02325
MSDWILD,Few,2.1,Baseline,JER,0.5139,WhisperX,02325
MSDWILD,Few,2.1,Baseline,Purity,0.6555,WhisperX,02325
MSDWILD,Few,2.1,Baseline,Coverage,0.67612,WhisperX,02325
MSDWILD,Few,2.1,Baseline,DER,0.32621,WhisperX,00475
MSDWILD,Few,2.1,Baseline,JER,0.55349,WhisperX,00475
MSDWILD,Few,2.1,Baseline,Purity,0.91622,WhisperX,00475
MSDWILD,Few,2.1,Baseline,Coverage,0.81488,WhisperX,00475
MSDWILD,Few,2.1,Baseline,DER,0.51155,WhisperX,00208
MSDWILD,Few,2.1,Baseline,JER,0.53005,WhisperX,00208
MSDWILD,Few,2.1,Baseline,Purity,0.79407,WhisperX,00208
MSDWILD,Few,2.1,Baseline,Coverage,0.79407,WhisperX,00208
MSDWILD,Few,2.1,Baseline,DER,0.95356,WhisperX,02881
MSDWILD,Few,2.1,Baseline,JER,0.968,WhisperX,02881
MSDWILD,Few,2.1,Baseline,Purity,0.84995,WhisperX,02881
MSDWILD,Few,2.1,Baseline,Coverage,1.0,WhisperX,02881
MSDWILD,Few,2.1,Baseline,DER,0.45196,WhisperX,00572
MSDWILD,Few,2.1,Baseline,JER,0.5707,WhisperX,00572
MSDWILD,Few,2.1,Baseline,Purity,0.73925,WhisperX,00572
MSDWILD,Few,2.1,Baseline,Coverage,0.86698,WhisperX,00572
MSDWILD,Few,2.1,Baseline,DER,0.92709,WhisperX,00972
MSDWILD,Few,2.1,Baseline,JER,0.79361,WhisperX,00972
MSDWILD,Few,2.1,Baseline,Purity,0.71401,WhisperX,00972
MSDWILD,Few,2.1,Baseline,Coverage,0.31602,WhisperX,00972
MSDWILD,Few,2.1,Baseline,DER,0.65073,WhisperX,02271
MSDWILD,Few,2.1,Baseline,JER,0.63531,WhisperX,02271
MSDWILD,Few,2.1,Baseline,Purity,0.83943,WhisperX,02271
MSDWILD,Few,2.1,Baseline,Coverage,0.47124,WhisperX,02271
MSDWILD,Few,2.1,Baseline,DER,0.54779,WhisperX,02383
MSDWILD,Few,2.1,Baseline,JER,0.7866,WhisperX,02383
MSDWILD,Few,2.1,Baseline,Purity,0.8569,WhisperX,02383
MSDWILD,Few,2.1,Baseline,Coverage,0.69415,WhisperX,02383
MSDWILD,Few,2.1,Baseline,DER,0.28999,WhisperX,00700
MSDWILD,Few,2.1,Baseline,JER,0.26263,WhisperX,00700
MSDWILD,Few,2.1,Baseline,Purity,0.94537,WhisperX,00700
MSDWILD,Few,2.1,Baseline,Coverage,0.94537,WhisperX,00700
MSDWILD,Few,2.1,Baseline,DER,0.45607,WhisperX,00073
MSDWILD,Few,2.1,Baseline,JER,0.5596,WhisperX,00073
MSDWILD,Few,2.1,Baseline,Purity,0.64642,WhisperX,00073
MSDWILD,Few,2.1,Baseline,Coverage,0.71399,WhisperX,00073
MSDWILD,Few,2.1,Baseline,DER,0.63318,WhisperX,00902
MSDWILD,Few,2.1,Baseline,JER,0.74147,WhisperX,00902
MSDWILD,Few,2.1,Baseline,Purity,0.52745,WhisperX,00902
MSDWILD,Few,2.1,Baseline,Coverage,1.0,WhisperX,00902
MSDWILD,Few,2.1,Baseline,DER,0.13655,WhisperX,02314
MSDWILD,Few,2.1,Baseline,JER,0.13827,WhisperX,02314
MSDWILD,Few,2.1,Baseline,Purity,0.94348,WhisperX,02314
MSDWILD,Few,2.1,Baseline,Coverage,0.94348,WhisperX,02314
MSDWILD,Few,2.1,Baseline,DER,0.46773,WhisperX,01943
MSDWILD,Few,2.1,Baseline,JER,0.71876,WhisperX,01943
MSDWILD,Few,2.1,Baseline,Purity,0.80617,WhisperX,01943
MSDWILD,Few,2.1,Baseline,Coverage,1.0,WhisperX,01943
MSDWILD,Few,2.1,Baseline,DER,0.75638,WhisperX,02589
MSDWILD,Few,2.1,Baseline,JER,0.76581,WhisperX,02589
MSDWILD,Few,2.1,Baseline,Purity,0.70432,WhisperX,02589
MSDWILD,Few,2.1,Baseline,Coverage,1.0,WhisperX,02589
MSDWILD,Few,2.1,Baseline,DER,0.053,WhisperX,00142
MSDWILD,Few,2.1,Baseline,JER,0.05829,WhisperX,00142
MSDWILD,Few,2.1,Baseline,Purity,0.97447,WhisperX,00142
MSDWILD,Few,2.1,Baseline,Coverage,0.97447,WhisperX,00142
MSDWILD,Few,2.1,Baseline,DER,0.61307,WhisperX,00066
