Data Set,Set,Version,Approach,Metric,Value,Method,File
MSDWild Few,Few,3.1,Exact,Purity,0.61941,PyAnnote,00708
MSDWild Few,Few,3.1,Exact,Coverage,0.72057,PyAnnote,00708
MSDWild Few,Few,3.1,Exact,DER,0.58776,PyAnnote,00532
MSDWild Few,Few,3.1,Exact,JER,0.75744,PyAnnote,00532
MSDWild Few,Few,3.1,Exact,Purity,0.70721,PyAnnote,00532
MSDWild Few,Few,3.1,Exact,Coverage,0.50689,PyAnnote,00532
MSDWild Few,Few,3.1,Exact,DER,0.05584,PyAnnote,01273
MSDWild Few,Few,3.1,Exact,JER,0.06888,PyAnnote,01273
MSDWild Few,Few,3.1,Exact,Purity,0.88886,PyAnnote,01273
MSDWild Few,Few,3.1,Exact,Coverage,0.88886,PyAnnote,01273
MSDWild Few,Few,3.1,Exact,DER,0.60857,PyAnnote,02187
MSDWild Few,Few,3.1,Exact,JER,0.70905,PyAnnote,02187
MSDWild Few,Few,3.1,Exact,Purity,0.5144,PyAnnote,02187
MSDWild Few,Few,3.1,Exact,Coverage,0.4923,PyAnnote,02187
MSDWild Few,Few,3.1,Exact,DER,0.22676,PyAnnote,01195
MSDWild Few,Few,3.1,Exact,JER,0.40623,PyAnnote,01195
MSDWild Few,Few,3.1,Exact,Purity,0.67167,PyAnnote,01195
MSDWild Few,Few,3.1,Exact,Coverage,0.80284,PyAnnote,01195
MSDWild Few,Few,3.1,Exact,DER,0.05608,PyAnnote,02160
MSDWild Few,Few,3.1,Exact,JER,0.05684,PyAnnote,02160
MSDWild Few,Few,3.1,Exact,Purity,0.87461,PyAnnote,02160
MSDWild Few,Few,3.1,Exact,Coverage,0.87461,PyAnnote,02160
MSDWild Few,Few,3.1,Exact,DER,0.57703,PyAnnote,02899
MSDWild Few,Few,3.1,Exact,JER,0.73488,PyAnnote,02899
MSDWild Few,Few,3.1,Exact,Purity,0.63845,PyAnnote,02899
MSDWild Few,Few,3.1,Exact,Coverage,0.98361,PyAnnote,02899
MSDWild Few,Few,3.1,Exact,DER,0.15754,PyAnnote,00493
MSDWild Few,Few,3.1,Exact,JER,0.2907,PyAnnote,00493
MSDWild Few,Few,3.1,Exact,Purity,0.90441,PyAnnote,00493
MSDWild Few,Few,3.1,Exact,Coverage,0.90441,PyAnnote,00493
MSDWild Few,Few,3.1,Exact,DER,0.57474,PyAnnote,01927
MSDWild Few,Few,3.1,Exact,JER,0.62733,PyAnnote,01927
MSDWild Few,Few,3.1,Exact,Purity,0.6061,PyAnnote,01927
MSDWild Few,Few,3.1,Exact,Coverage,0.55041,PyAnnote,01927
MSDWild Few,Few,3.1,Exact,DER,0.16503,PyAnnote,00479
MSDWild Few,Few,3.1,Exact,JER,0.28826,PyAnnote,00479
MSDWild Few,Few,3.1,Exact,Purity,0.87165,PyAnnote,00479
MSDWild Few,Few,3.1,Exact,Coverage,0.87165,PyAnnote,00479
MSDWild Few,Few,3.1,Exact,DER,0.10711,PyAnnote,01182
MSDWild Few,Few,3.1,Exact,JER,0.12873,PyAnnote,01182
MSDWild Few,Few,3.1,Exact,Purity,0.95534,PyAnnote,01182
MSDWild Few,Few,3.1,Exact,Coverage,0.95534,PyAnnote,01182
MSDWild Few,Few,3.1,Exact,DER,0.10117,PyAnnote,02161
MSDWild Few,Few,3.1,Exact,JER,0.30872,PyAnnote,02161
MSDWild Few,Few,3.1,Exact,Purity,0.88056,PyAnnote,02161
MSDWild Few,Few,3.1,Exact,Coverage,0.90997,PyAnnote,02161
MSDWild Few,Few,3.1,Exact,DER,0.57465,PyAnnote,00740
MSDWild Few,Few,3.1,Exact,JER,0.66329,PyAnnote,00740
MSDWild Few,Few,3.1,Exact,Purity,0.65638,PyAnnote,00740
MSDWild Few,Few,3.1,Exact,Coverage,0.89293,PyAnnote,00740
MSDWild Few,Few,3.1,Exact,DER,0.04449,PyAnnote,00979
MSDWild Few,Few,3.1,Exact,JER,0.05478,PyAnnote,00979
MSDWild Few,Few,3.1,Exact,Purity,0.95957,PyAnnote,00979
MSDWild Few,Few,3.1,Exact,Coverage,0.95957,PyAnnote,00979
MSDWild Few,Few,3.1,Exact,DER,0.26894,PyAnnote,00387
MSDWild Few,Few,3.1,Exact,JER,0.67052,PyAnnote,00387
MSDWild Few,Few,3.1,Exact,Purity,0.6653,PyAnnote,00387
MSDWild Few,Few,3.1,Exact,Coverage,0.78681,PyAnnote,00387
MSDWild Few,Few,3.1,Exact,DER,0.06928,PyAnnote,00284
MSDWild Few,Few,3.1,Exact,JER,0.16598,PyAnnote,00284
MSDWild Few,Few,3.1,Exact,Purity,0.86493,PyAnnote,00284
MSDWild Few,Few,3.1,Exact,Coverage,0.85882,PyAnnote,00284
MSDWild Few,Few,3.1,Exact,DER,0.344,PyAnnote,00996
MSDWild Few,Few,3.1,Exact,JER,0.40169,PyAnnote,00996
MSDWild Few,Few,3.1,Exact,Purity,0.57095,PyAnnote,00996
MSDWild Few,Few,3.1,Exact,Coverage,0.56678,PyAnnote,00996
MSDWild Few,Few,3.1,Exact,DER,0.20776,PyAnnote,00668
MSDWild Few,Few,3.1,Exact,JER,0.29806,PyAnnote,00668
MSDWild Few,Few,3.1,Exact,Purity,0.79915,PyAnnote,00668
MSDWild Few,Few,3.1,Exact,Coverage,0.79915,PyAnnote,00668
MSDWild Few,Few,3.1,Exact,DER,0.16137,PyAnnote,02319
MSDWild Few,Few,3.1,Exact,JER,0.41021,PyAnnote,02319
MSDWild Few,Few,3.1,Exact,Purity,0.78391,PyAnnote,02319
MSDWild Few,Few,3.1,Exact,Coverage,0.8498,PyAnnote,02319
MSDWild Few,Few,3.1,Exact,DER,0.37826,PyAnnote,03055
MSDWild Few,Few,3.1,Exact,JER,0.55158,PyAnnote,03055
MSDWild Few,Few,3.1,Exact,Purity,0.61717,PyAnnote,03055
MSDWild Few,Few,3.1,Exact,Coverage,0.67459,PyAnnote,03055
MSDWild Few,Few,3.1,Exact,DER,0.37834,PyAnnote,00695
MSDWild Few,Few,3.1,Exact,JER,0.5025,PyAnnote,00695
MSDWild Few,Few,3.1,Exact,Purity,0.65326,PyAnnote,00695
MSDWild Few,Few,3.1,Exact,Coverage,0.58891,PyAnnote,00695
MSDWild Few,Few,3.1,Exact,DER,0.08078,PyAnnote,00104
MSDWild Few,Few,3.1,Exact,JER,0.09016,PyAnnote,00104
MSDWild Few,Few,3.1,Exact,Purity,0.87147,PyAnnote,00104
MSDWild Few,Few,3.1,Exact,Coverage,0.87147,PyAnnote,00104
MSDWild Few,Few,3.1,Exact,DER,0.13949,PyAnnote,01344
MSDWild Few,Few,3.1,Exact,JER,0.54701,PyAnnote,01344
MSDWild Few,Few,3.1,Exact,Purity,0.94035,PyAnnote,01344
MSDWild Few,Few,3.1,Exact,Coverage,0.99214,PyAnnote,01344
MSDWild Few,Few,3.1,Exact,DER,0.09942,PyAnnote,02817
MSDWild Few,Few,3.1,Exact,JER,0.16085,PyAnnote,02817
MSDWild Few,Few,3.1,Exact,Purity,0.75048,PyAnnote,02817
MSDWild Few,Few,3.1,Exact,Coverage,0.75472,PyAnnote,02817
MSDWild Few,Few,3.1,Exact,DER,0.14877,PyAnnote,02856
MSDWild Few,Few,3.1,Exact,JER,0.1717,PyAnnote,02856
MSDWild Few,Few,3.1,Exact,Purity,0.84056,PyAnnote,02856
MSDWild Few,Few,3.1,Exact,Coverage,0.84056,PyAnnote,02856
MSDWild Few,Few,3.1,Exact,DER,0.25289,PyAnnote,00980
MSDWild Few,Few,3.1,Exact,JER,0.25599,PyAnnote,00980
MSDWild Few,Few,3.1,Exact,Purity,0.93056,PyAnnote,00980
MSDWild Few,Few,3.1,Exact,Coverage,0.93056,PyAnnote,00980
MSDWild Few,Few,3.1,Exact,DER,0.26734,PyAnnote,02535
MSDWild Few,Few,3.1,Exact,JER,0.25995,PyAnnote,02535
MSDWild Few,Few,3.1,Exact,Purity,0.7746,PyAnnote,02535
MSDWild Few,Few,3.1,Exact,Coverage,0.7746,PyAnnote,02535
MSDWild Few,Few,3.1,Exact,DER,0.12477,PyAnnote,01228
MSDWild Few,Few,3.1,Exact,JER,0.12253,PyAnnote,01228
MSDWild Few,Few,3.1,Exact,Purity,0.82768,PyAnnote,01228
MSDWild Few,Few,3.1,Exact,Coverage,0.82768,PyAnnote,01228
MSDWild Few,Few,3.1,Exact,DER,0.11,PyAnnote,00450
MSDWild Few,Few,3.1,Exact,JER,0.11582,PyAnnote,00450
MSDWild Few,Few,3.1,Exact,Purity,0.79671,PyAnnote,00450
MSDWild Few,Few,3.1,Exact,Coverage,0.79671,PyAnnote,00450
MSDWild Few,Few,3.1,Exact,DER,0.09749,PyAnnote,00817
MSDWild Few,Few,3.1,Exact,JER,0.11068,PyAnnote,00817
MSDWild Few,Few,3.1,Exact,Purity,0.82512,PyAnnote,00817
MSDWild Few,Few,3.1,Exact,Coverage,0.82512,PyAnnote,00817
MSDWild Few,Few,3.1,Exact,DER,0.25348,PyAnnote,01697
MSDWild Few,Few,3.1,Exact,JER,0.38137,PyAnnote,01697
MSDWild Few,Few,3.1,Exact,Purity,0.79236,PyAnnote,01697
MSDWild Few,Few,3.1,Exact,Coverage,0.75769,PyAnnote,01697
MSDWild Few,Few,3.1,Exact,DER,0.35658,PyAnnote,02605
MSDWild Few,Few,3.1,Exact,JER,0.39188,PyAnnote,02605
MSDWild Few,Few,3.1,Exact,Purity,0.59447,PyAnnote,02605
MSDWild Few,Few,3.1,Exact,Coverage,0.59447,PyAnnote,02605
MSDWild Few,Few,3.1,Exact,DER,0.28649,PyAnnote,02595
MSDWild Few,Few,3.1,Exact,JER,0.4966,PyAnnote,02595
MSDWild Few,Few,3.1,Exact,Purity,0.67208,PyAnnote,02595
MSDWild Few,Few,3.1,Exact,Coverage,0.76814,PyAnnote,02595
MSDWild Few,Few,3.1,Exact,DER,0.44124,PyAnnote,00560
MSDWild Few,Few,3.1,Exact,JER,0.62643,PyAnnote,00560
MSDWild Few,Few,3.1,Exact,Purity,0.60138,PyAnnote,00560
MSDWild Few,Few,3.1,Exact,Coverage,0.92497,PyAnnote,00560
MSDWild Few,Few,3.1,Exact,DER,0.03894,PyAnnote,01599
MSDWild Few,Few,3.1,Exact,JER,0.05552,PyAnnote,01599
MSDWild Few,Few,3.1,Exact,Purity,0.99682,PyAnnote,01599
MSDWild Few,Few,3.1,Exact,Coverage,0.99682,PyAnnote,01599
MSDWild Few,Few,3.1,Exact,DER,0.11719,PyAnnote,00557
MSDWild Few,Few,3.1,Exact,JER,0.11594,PyAnnote,00557
MSDWild Few,Few,3.1,Exact,Purity,0.84085,PyAnnote,00557
MSDWild Few,Few,3.1,Exact,Coverage,0.84085,PyAnnote,00557
MSDWild Few,Few,3.1,Exact,DER,0.25315,PyAnnote,00091
MSDWild Few,Few,3.1,Exact,JER,0.42333,PyAnnote,00091
MSDWild Few,Few,3.1,Exact,Purity,0.78733,PyAnnote,00091
MSDWild Few,Few,3.1,Exact,Coverage,0.72542,PyAnnote,00091
MSDWild Few,Few,3.1,Exact,DER,0.1201,PyAnnote,00329
MSDWild Few,Few,3.1,Exact,JER,0.11927,PyAnnote,00329
MSDWild Few,Few,3.1,Exact,Purity,0.91771,PyAnnote,00329
MSDWild Few,Few,3.1,Exact,Coverage,0.91771,PyAnnote,00329
MSDWild Few,Few,3.1,Exact,DER,0.39803,PyAnnote,02906
MSDWild Few,Few,3.1,Exact,JER,0.56406,PyAnnote,02906
MSDWild Few,Few,3.1,Exact,Purity,0.88636,PyAnnote,02906
MSDWild Few,Few,3.1,Exact,Coverage,0.64926,PyAnnote,02906
MSDWild Few,Few,3.1,Exact,DER,0.04523,PyAnnote,00177
MSDWild Few,Few,3.1,Exact,JER,0.06513,PyAnnote,00177
MSDWild Few,Few,3.1,Exact,Purity,0.97139,PyAnnote,00177
MSDWild Few,Few,3.1,Exact,Coverage,0.97139,PyAnnote,00177
MSDWild Few,Few,3.1,Exact,DER,0.13469,PyAnnote,01325
MSDWild Few,Few,3.1,Exact,JER,0.14236,PyAnnote,01325
MSDWild Few,Few,3.1,Exact,Purity,0.81555,PyAnnote,01325
MSDWild Few,Few,3.1,Exact,Coverage,0.81555,PyAnnote,01325
MSDWild Few,Few,3.1,Exact,DER,0.23963,PyAnnote,01274
MSDWild Few,Few,3.1,Exact,JER,0.39584,PyAnnote,01274
MSDWild Few,Few,3.1,Exact,Purity,0.70396,PyAnnote,01274
MSDWild Few,Few,3.1,Exact,Coverage,0.69783,PyAnnote,01274
MSDWild Few,Few,3.1,Exact,DER,0.09536,PyAnnote,01178
MSDWild Few,Few,3.1,Exact,JER,0.12591,PyAnnote,01178
MSDWild Few,Few,3.1,Exact,Purity,0.92987,PyAnnote,01178
MSDWild Few,Few,3.1,Exact,Coverage,0.92987,PyAnnote,01178
MSDWild Few,Few,3.1,Exact,DER,0.23357,PyAnnote,00882
MSDWild Few,Few,3.1,Exact,JER,0.30332,PyAnnote,00882
MSDWild Few,Few,3.1,Exact,Purity,0.80026,PyAnnote,00882
MSDWild Few,Few,3.1,Exact,Coverage,0.80026,PyAnnote,00882
MSDWild Few,Few,3.1,Exact,DER,0.09458,PyAnnote,02967
MSDWild Few,Few,3.1,Exact,JER,0.10195,PyAnnote,02967
MSDWild Few,Few,3.1,Exact,Purity,0.8636,PyAnnote,02967
MSDWild Few,Few,3.1,Exact,Coverage,0.8636,PyAnnote,02967
MSDWild Few,Few,3.1,Exact,DER,0.10627,PyAnnote,02606
MSDWild Few,Few,3.1,Exact,JER,0.17231,PyAnnote,02606
MSDWild Few,Few,3.1,Exact,Purity,0.93001,PyAnnote,02606
MSDWild Few,Few,3.1,Exact,Coverage,0.93001,PyAnnote,02606
MSDWild Few,Few,3.1,Exact,DER,0.10318,PyAnnote,01170
MSDWild Few,Few,3.1,Exact,JER,0.11999,PyAnnote,01170
MSDWild Few,Few,3.1,Exact,Purity,0.81484,PyAnnote,01170
MSDWild Few,Few,3.1,Exact,Coverage,0.81484,PyAnnote,01170
MSDWild Few,Few,3.1,Exact,DER,0.17079,PyAnnote,02735
MSDWild Few,Few,3.1,Exact,JER,0.32438,PyAnnote,02735
MSDWild Few,Few,3.1,Exact,Purity,0.79278,PyAnnote,02735
MSDWild Few,Few,3.1,Exact,Coverage,0.84631,PyAnnote,02735
MSDWild Few,Few,3.1,Exact,DER,0.0673,PyAnnote,01536
MSDWild Few,Few,3.1,Exact,JER,0.20909,PyAnnote,01536
MSDWild Few,Few,3.1,Exact,Purity,0.98975,PyAnnote,01536
MSDWild Few,Few,3.1,Exact,Coverage,0.98975,PyAnnote,01536
MSDWild Few,Few,3.1,Exact,DER,0.22452,PyAnnote,01457
MSDWild Few,Few,3.1,Exact,JER,0.28293,PyAnnote,01457
MSDWild Few,Few,3.1,Exact,Purity,0.75972,PyAnnote,01457
MSDWild Few,Few,3.1,Exact,Coverage,0.75972,PyAnnote,01457
MSDWild Few,Few,3.1,Exact,DER,0.34037,PyAnnote,01542
MSDWild Few,Few,3.1,Exact,JER,0.54958,PyAnnote,01542
MSDWild Few,Few,3.1,Exact,Purity,0.63652,PyAnnote,01542
MSDWild Few,Few,3.1,Exact,Coverage,0.70984,PyAnnote,01542
MSDWild Few,Few,3.1,Exact,DER,0.10003,PyAnnote,02169
MSDWild Few,Few,3.1,Exact,JER,0.15096,PyAnnote,02169
MSDWild Few,Few,3.1,Exact,Purity,0.93415,PyAnnote,02169
MSDWild Few,Few,3.1,Exact,Coverage,0.93415,PyAnnote,02169
MSDWild Few,Few,3.1,Exact,DER,0.36847,PyAnnote,00090
MSDWild Few,Few,3.1,Exact,JER,0.47752,PyAnnote,00090
MSDWild Few,Few,3.1,Exact,Purity,0.59801,PyAnnote,00090
MSDWild Few,Few,3.1,Exact,Coverage,0.63573,PyAnnote,00090
MSDWild Few,Few,3.1,Exact,DER,0.19322,PyAnnote,00347
MSDWild Few,Few,3.1,Exact,JER,0.34647,PyAnnote,00347
MSDWild Few,Few,3.1,Exact,Purity,0.76451,PyAnnote,00347
MSDWild Few,Few,3.1,Exact,Coverage,0.75096,PyAnnote,00347
MSDWild Few,Few,3.1,Exact,DER,0.11638,PyAnnote,01197
MSDWild Few,Few,3.1,Exact,JER,0.29655,PyAnnote,01197
MSDWild Few,Few,3.1,Exact,Purity,0.83991,PyAnnote,01197
MSDWild Few,Few,3.1,Exact,Coverage,0.87431,PyAnnote,01197
MSDWild Few,Few,3.1,Exact,DER,0.10797,PyAnnote,01825
MSDWild Few,Few,3.1,Exact,JER,0.1013,PyAnnote,01825
MSDWild Few,Few,3.1,Exact,Purity,0.80034,PyAnnote,01825
MSDWild Few,Few,3.1,Exact,Coverage,0.80034,PyAnnote,01825
MSDWild Few,Few,3.1,Exact,DER,0.14166,PyAnnote,00551
MSDWild Few,Few,3.1,Exact,JER,0.26369,PyAnnote,00551
MSDWild Few,Few,3.1,Exact,Purity,0.90763,PyAnnote,00551
MSDWild Few,Few,3.1,Exact,Coverage,0.90763,PyAnnote,00551
MSDWild Few,Few,3.1,Exact,DER,0.17725,PyAnnote,02513
MSDWild Few,Few,3.1,Exact,JER,0.37211,PyAnnote,02513
MSDWild Few,Few,3.1,Exact,Purity,0.80023,PyAnnote,02513
MSDWild Few,Few,3.1,Exact,Coverage,0.88193,PyAnnote,02513
MSDWild Few,Few,3.1,Exact,DER,0.1077,PyAnnote,02448
MSDWild Few,Few,3.1,Exact,JER,0.13175,PyAnnote,02448
MSDWild Few,Few,3.1,Exact,Purity,0.97706,PyAnnote,02448
MSDWild Few,Few,3.1,Exact,Coverage,0.97706,PyAnnote,02448
MSDWild Few,Few,3.1,Exact,DER,0.3112,PyAnnote,00302
MSDWild Few,Few,3.1,Exact,JER,0.58209,PyAnnote,00302
MSDWild Few,Few,3.1,Exact,Purity,0.71594,PyAnnote,00302
MSDWild Few,Few,3.1,Exact,Coverage,0.9477,PyAnnote,00302
MSDWild Few,Few,3.1,Exact,DER,0.37895,PyAnnote,02405
MSDWild Few,Few,3.1,Exact,JER,0.50247,PyAnnote,02405
MSDWild Few,Few,3.1,Exact,Purity,0.7382,PyAnnote,02405
MSDWild Few,Few,3.1,Exact,Coverage,0.79463,PyAnnote,02405
MSDWild Few,Few,3.1,Exact,DER,0.0678,PyAnnote,02832
MSDWild Few,Few,3.1,Exact,JER,0.07018,PyAnnote,02832
MSDWild Few,Few,3.1,Exact,Purity,0.8338,PyAnnote,02832
MSDWild Few,Few,3.1,Exact,Coverage,0.8338,PyAnnote,02832
MSDWild Few,Few,3.1,Exact,DER,0.20379,PyAnnote,01945
MSDWild Few,Few,3.1,Exact,JER,0.19555,PyAnnote,01945
MSDWild Few,Few,3.1,Exact,Purity,0.76127,PyAnnote,01945
MSDWild Few,Few,3.1,Exact,Coverage,0.76127,PyAnnote,01945
MSDWild Few,Few,3.1,Exact,DER,0.21878,PyAnnote,01019
MSDWild Few,Few,3.1,Exact,JER,0.32702,PyAnnote,01019
MSDWild Few,Few,3.1,Exact,Purity,0.65793,PyAnnote,01019
MSDWild Few,Few,3.1,Exact,Coverage,0.65793,PyAnnote,01019
MSDWild Few,Few,3.1,Exact,DER,0.0817,PyAnnote,01378
MSDWild Few,Few,3.1,Exact,JER,0.08025,PyAnnote,01378
MSDWild Few,Few,3.1,Exact,Purity,0.92588,PyAnnote,01378
MSDWild Few,Few,3.1,Exact,Coverage,0.92588,PyAnnote,01378
MSDWild Few,Few,3.1,Exact,DER,0.58178,PyAnnote,00235
MSDWild Few,Few,3.1,Exact,JER,0.63014,PyAnnote,00235
MSDWild Few,Few,3.1,Exact,Purity,0.45702,PyAnnote,00235
MSDWild Few,Few,3.1,Exact,Coverage,0.53247,PyAnnote,00235
MSDWild Few,Few,3.1,Exact,DER,0.40021,PyAnnote,02241
MSDWild Few,Few,3.1,Exact,JER,0.57917,PyAnnote,02241
MSDWild Few,Few,3.1,Exact,Purity,0.65564,PyAnnote,02241
MSDWild Few,Few,3.1,Exact,Coverage,0.57798,PyAnnote,02241
MSDWild Few,Few,3.1,Exact,DER,0.16908,PyAnnote,00641
MSDWild Few,Few,3.1,Exact,JER,0.19896,PyAnnote,00641
MSDWild Few,Few,3.1,Exact,Purity,0.67777,PyAnnote,00641
MSDWild Few,Few,3.1,Exact,Coverage,0.67777,PyAnnote,00641
MSDWild Few,Few,3.1,Exact,DER,0.12101,PyAnnote,01246
MSDWild Few,Few,3.1,Exact,JER,0.42975,PyAnnote,01246
MSDWild Few,Few,3.1,Exact,Purity,0.80651,PyAnnote,01246
MSDWild Few,Few,3.1,Exact,Coverage,0.86264,PyAnnote,01246
MSDWild Few,Few,3.1,Exact,DER,0.5109,PyAnnote,00991
MSDWild Few,Few,3.1,Exact,JER,0.66766,PyAnnote,00991
MSDWild Few,Few,3.1,Exact,Purity,0.54004,PyAnnote,00991
MSDWild Few,Few,3.1,Exact,Coverage,0.51946,PyAnnote,00991
MSDWild Few,Few,3.1,Exact,DER,0.15262,PyAnnote,00683
MSDWild Few,Few,3.1,Exact,JER,0.15772,PyAnnote,00683
MSDWild Few,Few,3.1,Exact,Purity,0.70884,PyAnnote,00683
MSDWild Few,Few,3.1,Exact,Coverage,0.70884,PyAnnote,00683
MSDWild Few,Few,3.1,Exact,DER,0.17977,PyAnnote,01180
MSDWild Few,Few,3.1,Exact,JER,0.23392,PyAnnote,01180
MSDWild Few,Few,3.1,Exact,Purity,0.77124,PyAnnote,01180
MSDWild Few,Few,3.1,Exact,Coverage,0.77124,PyAnnote,01180
MSDWild Few,Few,3.1,Exact,DER,0.06928,PyAnnote,02109
MSDWild Few,Few,3.1,Exact,JER,0.07358,PyAnnote,02109
MSDWild Few,Few,3.1,Exact,Purity,0.69326,PyAnnote,02109
MSDWild Few,Few,3.1,Exact,Coverage,0.69326,PyAnnote,02109
MSDWild Few,Few,3.1,Exact,DER,0.42517,PyAnnote,00706
MSDWild Few,Few,3.1,Exact,JER,0.67815,PyAnnote,00706
MSDWild Few,Few,3.1,Exact,Purity,0.52702,PyAnnote,00706
MSDWild Few,Few,3.1,Exact,Coverage,0.59144,PyAnnote,00706
MSDWild Few,Few,3.1,Exact,DER,0.60435,PyAnnote,00242
MSDWild Few,Few,3.1,Exact,JER,0.68511,PyAnnote,00242
MSDWild Few,Few,3.1,Exact,Purity,0.5029,PyAnnote,00242
MSDWild Few,Few,3.1,Exact,Coverage,0.44398,PyAnnote,00242
MSDWild Few,Few,3.1,Exact,DER,0.55627,PyAnnote,03049
MSDWild Few,Few,3.1,Exact,JER,0.6992,PyAnnote,03049
MSDWild Few,Few,3.1,Exact,Purity,0.61486,PyAnnote,03049
MSDWild Few,Few,3.1,Exact,Coverage,0.86132,PyAnnote,03049
MSDWild Few,Few,3.1,Exact,DER,0.52443,PyAnnote,01290
MSDWild Few,Few,3.1,Exact,JER,0.61082,PyAnnote,01290
MSDWild Few,Few,3.1,Exact,Purity,0.68558,PyAnnote,01290
MSDWild Few,Few,3.1,Exact,Coverage,0.55614,PyAnnote,01290
MSDWild Few,Few,3.1,Exact,DER,0.77622,PyAnnote,01740
MSDWild Few,Few,3.1,Exact,JER,0.61235,PyAnnote,01740
MSDWild Few,Few,3.1,Exact,Purity,0.4955,PyAnnote,01740
MSDWild Few,Few,3.1,Exact,Coverage,0.67963,PyAnnote,01740
MSDWild Few,Few,3.1,Exact,DER,0.12722,PyAnnote,01407
MSDWild Few,Few,3.1,Exact,JER,0.12818,PyAnnote,01407
MSDWild Few,Few,3.1,Exact,Purity,0.88103,PyAnnote,01407
MSDWild Few,Few,3.1,Exact,Coverage,0.88103,PyAnnote,01407
MSDWild Few,Few,3.1,Exact,DER,0.12303,PyAnnote,02470
MSDWild Few,Few,3.1,Exact,JER,0.14807,PyAnnote,02470
MSDWild Few,Few,3.1,Exact,Purity,0.82759,PyAnnote,02470
MSDWild Few,Few,3.1,Exact,Coverage,0.82759,PyAnnote,02470
MSDWild Few,Few,3.1,Exact,DER,0.08873,PyAnnote,03075
MSDWild Few,Few,3.1,Exact,JER,0.09278,PyAnnote,03075
MSDWild Few,Few,3.1,Exact,Purity,0.84125,PyAnnote,03075
MSDWild Few,Few,3.1,Exact,Coverage,0.84125,PyAnnote,03075
MSDWild Few,Few,3.1,Exact,DER,0.0648,PyAnnote,01433
MSDWild Few,Few,3.1,Exact,JER,0.08697,PyAnnote,01433
MSDWild Few,Few,3.1,Exact,Purity,0.78195,PyAnnote,01433
MSDWild Few,Few,3.1,Exact,Coverage,0.78195,PyAnnote,01433
MSDWild Few,Few,3.1,Exact,DER,0.24059,PyAnnote,01688
MSDWild Few,Few,3.1,Exact,JER,0.36243,PyAnnote,01688
MSDWild Few,Few,3.1,Exact,Purity,0.69936,PyAnnote,01688
MSDWild Few,Few,3.1,Exact,Coverage,0.69936,PyAnnote,01688
MSDWild Few,Few,3.1,Exact,DER,0.17032,PyAnnote,02823
MSDWild Few,Few,3.1,Exact,JER,0.18781,PyAnnote,02823
MSDWild Few,Few,3.1,Exact,Purity,0.75124,PyAnnote,02823
MSDWild Few,Few,3.1,Exact,Coverage,0.75124,PyAnnote,02823
MSDWild Few,Few,3.1,Exact,DER,0.06615,PyAnnote,02869
MSDWild Few,Few,3.1,Exact,JER,0.08999,PyAnnote,02869
MSDWild Few,Few,3.1,Exact,Purity,0.95146,PyAnnote,02869
MSDWild Few,Few,3.1,Exact,Coverage,0.95146,PyAnnote,02869
MSDWild Few,Few,3.1,Exact,DER,0.15371,PyAnnote,03070
MSDWild Few,Few,3.1,Exact,JER,0.14033,PyAnnote,03070
MSDWild Few,Few,3.1,Exact,Purity,0.80928,PyAnnote,03070
MSDWild Few,Few,3.1,Exact,Coverage,0.80928,PyAnnote,03070
MSDWild Few,Few,3.1,Exact,DER,0.27485,PyAnnote,01827
MSDWild Few,Few,3.1,Exact,JER,0.55634,PyAnnote,01827
MSDWild Few,Few,3.1,Exact,Purity,0.75131,PyAnnote,01827
MSDWild Few,Few,3.1,Exact,Coverage,0.72574,PyAnnote,01827
MSDWild Few,Few,3.1,Exact,DER,0.14134,PyAnnote,02960
MSDWild Few,Few,3.1,Exact,JER,0.29376,PyAnnote,02960
MSDWild Few,Few,3.1,Exact,Purity,0.99307,PyAnnote,02960
MSDWild Few,Few,3.1,Exact,Coverage,0.99307,PyAnnote,02960
MSDWild Few,Few,3.1,Exact,DER,0.28614,PyAnnote,01511
MSDWild Few,Few,3.1,Exact,JER,0.32005,PyAnnote,01511
MSDWild Few,Few,3.1,Exact,Purity,0.71455,PyAnnote,01511
MSDWild Few,Few,3.1,Exact,Coverage,0.71455,PyAnnote,01511
MSDWild Few,Few,3.1,Exact,DER,0.12657,PyAnnote,00973
MSDWild Few,Few,3.1,Exact,JER,0.11026,PyAnnote,00973
MSDWild Few,Few,3.1,Exact,Purity,0.82842,PyAnnote,00973
MSDWild Few,Few,3.1,Exact,Coverage,0.82842,PyAnnote,00973
MSDWild Few,Few,3.1,Exact,DER,0.68323,PyAnnote,00233
MSDWild Few,Few,3.1,Exact,JER,0.77039,PyAnnote,00233
MSDWild Few,Few,3.1,Exact,Purity,0.62927,PyAnnote,00233
MSDWild Few,Few,3.1,Exact,Coverage,0.50747,PyAnnote,00233
MSDWild Few,Few,3.1,Exact,DER,0.17572,PyAnnote,00341
MSDWild Few,Few,3.1,Exact,JER,0.2654,PyAnnote,00341
MSDWild Few,Few,3.1,Exact,Purity,0.84931,PyAnnote,00341
MSDWild Few,Few,3.1,Exact,Coverage,0.84931,PyAnnote,00341
MSDWild Few,Few,3.1,Exact,DER,0.06448,PyAnnote,00982
MSDWild Few,Few,3.1,Exact,JER,0.06714,PyAnnote,00982
MSDWild Few,Few,3.1,Exact,Purity,0.96946,PyAnnote,00982
MSDWild Few,Few,3.1,Exact,Coverage,0.96946,PyAnnote,00982
